date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,stocare,sold,an,luna,zi,ora,minut,zi_saptamana,raport_pret_calitate
2024-01-29 04:30:15,856,5497,1567,1767,1397,1671,7328,-1,70,0,-1830,2024,1,29,4,30,monday,1.3330907767873386
2024-01-28 19:00:14,865,7099,2468,1830,1400,2194,8821,-1,64,0,-1722,2024,1,28,19,0,sunday,1.2425693759684462
2024-01-28 09:30:34,885,6238,2241,1413,1401,659,6856,196,62,0,-618,2024,1,28,9,30,sunday,1.0990702148124398
2024-01-27 23:59:15,959,5949,2173,1736,1401,844,7174,-1,64,0,-1226,2024,1,27,23,59,saturday,1.2059169608337537
2024-01-27 14:29:15,856,6854,1888,1776,1398,389,6665,298,61,0,189,2024,1,27,14,29,saturday,0.972424861394806
2024-01-27 04:59:34,878,5880,1842,1766,1394,103,6041,-1,61,0,-161,2024,1,27,4,59,saturday,1.0273809523809523
2024-01-26 19:29:14,856,7948,2828,1841,1381,891,7858,-1,62,0,90,2024,1,26,19,29,friday,0.9886763965777554
2024-01-26 09:59:14,840,7894,2475,1848,1315,844,7772,389,62,0,122,2024,1,26,9,59,friday,0.9845452242209273
2024-01-26 00:29:33,882,6076,1677,1850,1384,1432,7283,0,59,0,-1207,2024,1,26,0,29,friday,1.1986504279131007
2024-01-25 14:59:14,819,7382,2026,1824,1319,1366,7792,373,60,0,-410,2024,1,25,14,59,thursday,1.0555405039284746
2024-01-25 05:30:15,856,6044,1587,1750,1397,1300,6948,-1,59,0,-904,2024,1,25,5,30,thursday,1.1495698213103904
2024-01-24 19:59:32,931,7844,2646,1897,1400,1781,8715,-1,62,0,-871,2024,1,24,19,59,wednesday,1.1110402855685875
2024-01-24 10:29:14,945,7889,2879,1923,1393,292,7754,259,61,0,135,2024,1,24,10,29,wednesday,0.9828875649638737
2024-01-24 00:59:14,959,6354,1836,1904,1379,141,6279,-1,61,0,75,2024,1,24,0,59,wednesday,0.9881964117091596
2024-01-23 15:29:31,978,7955,2529,1898,1360,493,7469,152,60,0,486,2024,1,23,15,29,tuesday,0.9389063482086738
2024-01-23 06:00:14,894,6679,1941,1796,1396,786,6874,-1,63,0,-194,2024,1,23,6,0,tuesday,1.029195987423267
2024-01-22 20:29:14,970,8287,2780,1913,1364,381,7469,-1,62,0,818,2024,1,22,20,29,monday,0.9012911789549898
2024-01-22 10:59:30,953,8296,3023,1891,1350,98,7642,273,56,0,654,2024,1,22,10,59,monday,0.9211668273866924
2024-01-22 01:29:14,865,5881,1813,1800,1382,577,6497,-1,60,0,-616,2024,1,22,1,29,monday,1.1047440911409625
2024-01-21 15:59:14,886,6395,2163,1827,1385,373,6838,152,52,0,-443,2024,1,21,15,59,sunday,1.0692728694292415
2024-01-21 06:26:32,884,5907,1783,1766,1380,334,6203,-1,58,0,-296,2024,1,21,6,26,sunday,1.0501100389368545
2024-01-20 20:16:14,943,7558,2740,1851,1381,588,7563,-1,61,0,-5,2024,1,20,20,16,saturday,1.0006615506747818
2024-01-20 10:46:32,897,7644,2759,1785,1381,1785,8777,111,60,0,-1133,2024,1,20,10,46,saturday,1.1482208267922553
2024-01-20 01:16:14,873,6018,1758,1721,1379,2071,7861,-1,58,0,-1843,2024,1,20,1,16,saturday,1.3062479228979726
2024-01-19 15:46:14,873,7705,2504,1781,1364,469,7087,45,52,0,618,2024,1,19,15,46,friday,0.9197923426346528
2024-01-19 06:16:31,829,6386,1465,1629,1391,2000,7366,-1,48,0,-980,2024,1,19,6,16,friday,1.153460695270905
2024-01-18 20:47:14,903,7867,2365,1780,1360,1270,7735,0,57,0,132,2024,1,18,20,47,thursday,0.9832210499555104
2024-01-18 11:08:15,983,8171,2262,1809,1341,1063,7644,128,57,0,527,2024,1,18,11,8,thursday,0.935503610329213
2024-01-18 01:39:37,877,5871,1274,1716,1392,1825,7142,-1,59,0,-1271,2024,1,18,1,39,thursday,1.2164878214954864
2024-01-17 16:08:18,893,7810,2351,1870,1398,934,7557,53,59,0,253,2024,1,17,16,8,wednesday,0.967605633802817
2024-01-17 06:38:14,880,6869,1576,1869,1400,169,5950,-1,58,0,919,2024,1,17,6,38,wednesday,0.8662105109914107
2024-01-16 21:08:37,950,7923,2548,1859,1400,314,7131,-1,59,0,792,2024,1,16,21,8,tuesday,0.9000378644452859
2024-01-16 11:37:18,743,7523,2124,1853,1400,546,7259,535,59,0,264,2024,1,16,11,37,tuesday,0.964907616642297
2024-01-16 02:08:14,848,5935,1317,1735,1388,1513,6865,-1,60,0,-930,2024,1,16,2,8,tuesday,1.156697556866049
2024-01-15 16:38:36,853,7950,1933,1859,1337,1503,7572,20,61,0,378,2024,1,15,16,38,monday,0.9524528301886792
2024-01-15 07:08:16,876,7335,2034,1845,1397,708,6916,-1,59,0,418,2024,1,15,7,8,monday,0.9428766189502386
2024-01-14 21:38:14,887,6810,2376,1855,1397,1130,7704,-1,61,0,-894,2024,1,14,21,38,sunday,1.1312775330396476
2024-01-14 12:08:35,830,6139,1653,1805,1396,1988,8369,629,63,0,-2230,2024,1,14,12,8,sunday,1.3632513438670792
2024-01-14 02:38:15,887,5744,1318,1846,1399,1066,6575,-1,60,0,-831,2024,1,14,2,38,sunday,1.1446727019498608
2024-01-13 17:08:14,954,7583,1842,1859,1400,1103,7223,3,62,0,361,2024,1,13,17,8,saturday,0.9525253857312409
2024-01-13 07:38:34,926,6718,1361,1872,1404,861,6485,-1,62,0,233,2024,1,13,7,38,saturday,0.9653170586484072
2024-01-12 18:07:19,976,8436,2195,1855,1386,853,7326,-1,61,0,1111,2024,1,12,18,7,friday,0.868421052631579
2024-01-12 06:08:30,920,6639,1361,1852,1396,1092,6676,-1,56,0,-38,2024,1,12,6,8,friday,1.0055731284832052
2024-01-11 20:38:13,1026,8172,2196,1862,1388,1698,8228,0,59,0,-57,2024,1,11,20,38,thursday,1.006852667645619
2024-01-11 11:08:13,929,7839,1684,1847,1375,732,7285,667,52,0,554,2024,1,11,11,8,thursday,0.9293277203724964
2024-01-11 01:39:28,945,6263,1339,1853,1390,1050,6632,-1,57,0,-369,2024,1,11,1,39,thursday,1.0589174517004631
2024-01-10 16:08:13,972,7748,1643,1847,1378,1176,7201,127,56,0,547,2024,1,10,16,8,wednesday,0.9294011357769747
2024-01-10 06:38:48,874,7004,1396,1852,1388,1353,6919,0,56,0,85,2024,1,10,6,38,wednesday,0.9878640776699029
2024-01-09 21:08:28,875,7881,2353,1903,1394,2202,8781,0,55,0,-899,2024,1,9,21,8,tuesday,1.1141987057480016
2024-01-09 11:38:20,882,8251,2418,1894,1380,2218,9070,225,53,0,-819,2024,1,9,11,38,tuesday,1.0992606956732518
2024-01-09 00:50:20,885,6155,1956,1849,1369,2142,8252,0,52,0,-2097,2024,1,9,0,50,tuesday,1.3406986190089358
2024-01-08 14:47:20,878,8080,2279,1823,1345,2303,8748,65,56,0,-668,2024,1,8,14,47,monday,1.0826732673267327
2024-01-08 04:38:39,837,5183,1470,1589,1394,2354,7699,-1,56,0,-2516,2024,1,8,4,38,monday,1.4854331468261626
2024-01-07 19:08:20,853,6819,2793,1782,1387,571,7439,-1,54,0,-620,2024,1,7,19,8,sunday,1.0909224226426162
2024-01-07 09:40:20,864,5823,2612,1657,1370,1053,7662,53,53,0,-1839,2024,1,7,9,40,sunday,1.315816589386914
2024-01-07 00:08:38,890,5387,1634,1664,1388,1128,6759,-1,55,0,-1372,2024,1,7,0,8,sunday,1.2546872099498794
2024-01-06 14:37:20,733,5824,2183,1607,1336,602,6654,141,52,0,-830,2024,1,6,14,37,saturday,1.1425137362637363
2024-01-06 05:08:20,878,5324,1644,1660,1399,1351,6985,-1,53,0,-1661,2024,1,6,5,8,saturday,1.31198347107438
2024-01-05 19:39:36,882,7534,2648,1733,1389,700,7408,-1,55,0,132,2024,1,5,19,39,friday,0.9832758162994425
2024-01-05 09:59:26,736,6773,2384,1632,1383,1543,8192,461,53,0,-1420,2024,1,5,9,59,friday,1.209508341945962
2024-01-05 00:29:22,902,5689,1732,1709,1396,1663,7454,-1,53,0,-1766,2024,1,5,0,29,friday,1.3102478467217438
2024-01-04 14:48:15,899,6777,2372,1693,1367,713,7272,172,55,0,-495,2024,1,4,14,48,thursday,1.0730411686586985
2024-01-03 20:16:02,869,7146,2446,1481,1364,2386,8590,-1,42,0,-1444,2024,1,3,20,16,wednesday,1.2020710887209627
2024-01-03 06:29:06,747,5365,1632,1420,1396,1028,6252,-2,31,0,-887,2024,1,3,6,29,wednesday,1.1653308480894689
2024-01-02 20:59:28,865,6069,2546,1477,1392,363,6673,-1,31,0,-604,2024,1,2,20,59,tuesday,1.0995221618058988
2024-01-02 11:29:08,840,5454,2423,1401,1388,131,6627,414,30,0,-1173,2024,1,2,11,29,tuesday,1.215071507150715
2024-01-01 23:59:05,714,4846,1535,1379,1395,2195,7248,-1,32,0,-2401,2024,1,1,23,59,monday,1.4956665290961617
2024-01-01 14:30:28,728,4672,965,1406,1396,418,5187,243,32,0,-515,2024,1,1,14,30,monday,1.1102311643835616
